"","status_id","created_at","user_id","screen_name","text","source","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","lang","quoted_status_id","quoted_text","retweet_status_id","retweet_text","place_url","place_name","place_full_name","place_type","country","country_code"
"281","938498602841800709",2017-12-06 20:01:18,"19661811","HopkinsHowardC","How to Relieve Stress: A 6-Step Plan to Feeling Good.
https://t.co/E3hHRWDeM7 #stressrelief #stress #hocomd #hcgh https://t.co/0Le22F2EUa","Hootsuite",NA,NA,NA,FALSE,FALSE,0,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","938492006971727873",2017-12-06 19:35:05,"189132153","TheThriveCenter","We are currently seeking professionals for the following position: BC / BE Psychiatrist
https://t.co/70h7nqnU87 
#HoCoMD #HoCoJobs #MDJobs https://t.co/m0cBGUxHzN","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","938491753665060864",2017-12-06 19:34:05,"2328272609","ChiuTerritory","RT @HCPDNews: OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the Y…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,6,"en",NA,NA,"938151725671878657","OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the YTD total of fatal and non-fatal overdoses to 210. If you or someone you know in #HoCoMD needs help, call 800-422-0009, 24-hours a day #HoCoHelp https://t.co/Hvep0fdemG",NA,NA,NA,NA,NA,NA
"284","938491046060797953",2017-12-06 19:31:16,"250718880","richmlpd","RT @HCPDNews: OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the Y…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,6,"en",NA,NA,"938151725671878657","OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the YTD total of fatal and non-fatal overdoses to 210. If you or someone you know in #HoCoMD needs help, call 800-422-0009, 24-hours a day #HoCoHelp https://t.co/Hvep0fdemG",NA,NA,NA,NA,NA,NA
"285","938485759597842434",2017-12-06 19:10:15,"21483809","Treadstone71LLC","Crawl, walk, run Cyber Intelligence Training - sign up #columbiamd #nsagov #thefort Discounts end December 8 - 3 days left - https://t.co/xcmPwjmH00","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","938483178037055488",2017-12-06 19:00:00,"928674169","AlehouseCol","Catch the @Ravens vs @Steelers game with us this Monday! We'll have food specials, $3 domestic bottles, $4 @OliverBrewingCo #ales &amp; $5 house #wine and rail drinks #HoCoMD https://t.co/fP87hgNe1u","TweetDeck",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","938481405390213120",2017-12-06 18:52:57,"167605211","hocorising","This is of critical importance to the future of #HoCoMD. I was born here and so was my daughter. HCGH is our community hospital. #hoco https://t.co/XadeAonu0N","Twitter for iPhone",NA,NA,NA,TRUE,FALSE,3,2,"en","938422809398738944","Help support HCGH meet #hocomd’s growing &amp; aging demands. Join us for next week's county hearing. We're asking for $5M next year to help pay for quality of care enhancements &amp; $3M/year to continuously provide better care as the community grows. Watch the video to learn more. https://t.co/ecnGmedYNN",NA,NA,NA,NA,NA,NA,NA,NA
"288","938479474328457221",2017-12-06 18:45:17,"65717080","HCEDA","Over $800k has been awarded from @MDTEDCO to six Maryland companies. $100,000 has been given to Linshom Management LLC of Ellicott City https://t.co/27241meeIf #HoCoMD","Hootsuite",NA,NA,NA,FALSE,FALSE,3,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","938471886706667520",2017-12-06 18:15:08,"3374194737","PerfWindowTint","December Promo!!! GIVE A GIFT AND GET A GIFT!!
**Expires 12/31/17**
https://t.co/PP2aGyZLal
#HoCoDeals #HoCoAuto #ColumbiaMD https://t.co/f6mvW3oqCd","Hootsuite",NA,NA,NA,FALSE,FALSE,0,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","938471222018494465",2017-12-06 18:12:29,"21312794","baltsunarts","RT @HowardMagazine: What's at the top of your #HoCoMd bucket list? Name something local you've always wanted to try. (Best answers will app…","TweetDeck",NA,NA,NA,FALSE,TRUE,0,2,"en",NA,NA,"937665793583665152","What's at the top of your #HoCoMd bucket list? Name something local you've always wanted to try. (Best answers will appear in the mag.)",NA,NA,NA,NA,NA,NA
"291","938469503146561542",2017-12-06 18:05:40,"70769462","RachelCMull","RT @HowardMagazine: What's at the top of your #HoCoMd bucket list? Name something local you've always wanted to try. (Best answers will app…","TweetDeck",NA,NA,NA,FALSE,TRUE,0,2,"en",NA,NA,"937665793583665152","What's at the top of your #HoCoMd bucket list? Name something local you've always wanted to try. (Best answers will appear in the mag.)",NA,NA,NA,NA,NA,NA
"292","938468364770570240",2017-12-06 18:01:08,"222550889","hchsmd","#DYK Porter's Tavern was once a tavern stop between Ellicott Mills &amp; the Montgomery County Courthouse in the 1800s. Porter's Tavern is also one of our stops for this year's #HolidayHouseTour! #hocomd #mdhistory #funfacts https://t.co/hWG1BHE3YJ","Hootsuite",NA,NA,NA,FALSE,FALSE,8,2,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","938466820410941440",2017-12-06 17:55:00,"161698693","HoCoGov","@HoCoGov constr proj to repair &amp; replace a failed stone retaining wall at a pipe culvert btw 8629 &amp; 8611 Main St, #EllicottCityMD is expected to begin on/about Wed., 12/13. Temporary lane shifts are expected. Add'l details at https://t.co/GffpPkm9aH.","TweetDeck",NA,"161698693","HoCoGov",FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","938466577560764422",2017-12-06 17:54:02,"847807825","UUColumbia","As part of #Chalica, we celebrate our 7 #UU Princples. We believe in acceptance of one another and encouragement to spiritual growth in our congregations. #UnitarianUniversalism #HoCoMD https://t.co/E4iIWxOAc0","Buffer",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","938461071752548359",2017-12-06 17:32:09,"3227160241","LPret2","WHEN I SAY FOR ALL OF US, TRUST ME! I'VE GOT MY MIND SET ON YOU! Learn More: https://t.co/7YnSy6FzL1  #HoCoMd #Team13 #LARRYfor13","Twitter Web Client",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","938460743242051584",2017-12-06 17:30:51,"750120298003832833","NorthaFaceGooon","RT @HCPDNews: OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the Y…","Twitter for Android",NA,NA,NA,FALSE,TRUE,0,6,"en",NA,NA,"938151725671878657","OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the YTD total of fatal and non-fatal overdoses to 210. If you or someone you know in #HoCoMD needs help, call 800-422-0009, 24-hours a day #HoCoHelp https://t.co/Hvep0fdemG",NA,NA,NA,NA,NA,NA
"297","938459800941334528",2017-12-06 17:27:06,"2460418039","echealthfit","Congratulations to Vakul More, our Athlete of the Month for December! https://t.co/xUoOg3fPyn #athleteofthemonth #gymfam #hocomd https://t.co/DO1JVhTsIm","Buffer",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","938456019855904768",2017-12-06 17:12:05,"860218051643535360","SteveHunt4HoCo","RT @DanielMedinger: .@MarylandConnect is hosting an enrollment event 12/9 10am-2pm, #HoCoMd Health Dept., 8930 Stanford Blvd., Columbia for…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938418501236248577",".@MarylandConnect is hosting an enrollment event 12/9 10am-2pm, #HoCoMd Health Dept., 8930 Stanford Blvd., Columbia for free, in-person help signing up for health insurance under the #ACA @HealthCareGov before 12/15 deadline. More info: https://t.co/EKfygl8Sgo",NA,NA,NA,NA,NA,NA
"299","938454292280856577",2017-12-06 17:05:13,"222550889","hchsmd","Veteran journalist @lenlazarick, author of ""Columbia at 50,"" will present a lecture on the town's development, successes &amp; failures at @HoCo_Library 's Central Library on 12/13 https://t.co/GRFCwSKZhX #cmd50 #hocomd #mdhistory #hocoevents https://t.co/0xEo97lHQF","Hootsuite",NA,NA,NA,FALSE,FALSE,4,2,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","938449245916549120",2017-12-06 16:45:10,"806546068997607430","scotte_tech","RT @scottesoftware: We provide affordable local solution for all of your Technology needs https://t.co/e6j74qRva5 
#Technology #HoCoMD http…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938409026366377984","We provide affordable local solution for all of your Technology needs https://t.co/e6j74qRva5 
#Technology #HoCoMD https://t.co/QOLlzvPqmK",NA,NA,NA,NA,NA,NA
"301","938447077775937536",2017-12-06 16:36:33,"51094654","archoward","Information about upcoming #HoCoMD Citizens' Budget Hearings for FY2019! https://t.co/HURv3HYczC","Twitter Web Client",NA,NA,NA,TRUE,FALSE,0,0,"en","938147359862804481","ICYMI #HoCoMD, @HoCoGovExec 1st Citizens’ Budget Hearing for FY2019 budget cycle is this coming Monday, 12/11 at 7 pm in the Banneker Room of the George Howard Building, #EllicottCityMD. https://t.co/SLh4eZH4oh",NA,NA,NA,NA,NA,NA,NA,NA
"302","938446505115115520",2017-12-06 16:34:16,"3187516635","HoCoGovExec","RT @HoCoGov: ICYMI #HoCoMD, @HoCoGovExec 1st Citizens’ Budget Hearing for FY2019 budget cycle is this coming Monday, 12/11 at 7 pm in the B…","Twitter Web Client",NA,NA,NA,FALSE,TRUE,0,2,"en",NA,NA,"938147359862804481","ICYMI #HoCoMD, @HoCoGovExec 1st Citizens’ Budget Hearing for FY2019 budget cycle is this coming Monday, 12/11 at 7 pm in the Banneker Room of the George Howard Building, #EllicottCityMD. https://t.co/SLh4eZH4oh",NA,NA,NA,NA,NA,NA
"303","938443120089460736",2017-12-06 16:20:49,"3187516635","HoCoGovExec","#HoCoMD residents have taken advantage of more than $2.2 million in new tax credits since the beginning FY2018 which began July 1. @HoCoGov has approved 3,022 tax credits to residents through Nov 30, w/  82% going to senior &amp; aging-in-place tax credits. https://t.co/QhvMBFkYUK https://t.co/RHph6xNASm","Twitter Web Client",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","938442972445724672",2017-12-06 16:20:14,"21483809","Treadstone71LLC","Traditional tradecraft SIGNUP brought to cyber #ColumbiaMD #NSA #BWI #fanx #nsagov @nsagov https://t.co/Aps7Ji126P","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","938437944205070336",2017-12-06 16:00:15,"2181053575","LoriConforti","RT @HCPDNews: Join the #HoCoPolice Community Outreach Division for coffee and conversation TOMORROW at @HoCoRec's North Laurel Community Ce…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938413949426466816","Join the #HoCoPolice Community Outreach Division for coffee and conversation TOMORROW at @HoCoRec's North Laurel Community Center, 10-12! As always, coffee and conversation will be on the house! https://t.co/OyQN6h1Bu9",NA,NA,NA,NA,NA,NA
"306","938433731773296643",2017-12-06 15:43:31,"917494267","Eastcoastphotog","RT @HCPDNews: OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the Y…","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,6,"en",NA,NA,"938151725671878657","OVERDOSE: #HoCoPolice responded to a non-fatal overdose today in which life-saving Narcan was administered. That brings the YTD total of fatal and non-fatal overdoses to 210. If you or someone you know in #HoCoMD needs help, call 800-422-0009, 24-hours a day #HoCoHelp https://t.co/Hvep0fdemG",NA,NA,NA,NA,NA,NA
"307","938431634063413248",2017-12-06 15:35:11,"3891192863","BarMusicApps","RT @AlehouseCol: The talented @Erniefowlerlive will be performing #livemusic this Friday at 8:30 PM #HoCoMD https://t.co/3SllsKSZwt","SocialCrew Crafty",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938423893680971776","The talented @Erniefowlerlive will be performing #livemusic this Friday at 8:30 PM #HoCoMD https://t.co/3SllsKSZwt",NA,NA,NA,NA,NA,NA
"308","938431382124101632",2017-12-06 15:34:11,"929794942788096000","isarosepress","RT @LauraShovan: #HoCoMd friends -- local author book fair at @BNEllicottCity! Games, workshops, and authors wrestling with gift-wrap. <f0><U+009F><U+008E><U+0081><f0><U+009F><U+0093><U+009A> h…","RoundTeam",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"938417194924433408","#HoCoMd friends -- local author book fair at @BNEllicottCity! Games, workshops, and authors wrestling with gift-wrap. <f0><U+009F><U+008E><U+0081><f0><U+009F><U+0093><U+009A> https://t.co/7yHffB0MUA",NA,NA,NA,NA,NA,NA
"309","938430444944744449",2017-12-06 15:30:27,"1635578742","Howard_Tech","ICYMI: Enveil raises $4 million to protect data while it’s being used https://t.co/YkUG8hFciL via @technicallyBMR #HoCoMD","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","938428676080795648",2017-12-06 15:23:26,"161698693","HoCoGov","FYI #HoCoMD. @HCDFRS is conducting simulated collapse rescue training at 10227 Wincopin Circle, #ColumbiaMD 2day, 12/6. Fire &amp; rescue equip will be in the area. Training is part of dept's recert for Structural Collapse Rescue Techs &amp; will be taking place over nxt 3 Wednesdays. https://t.co/pj5FL9Flcl","TweetDeck",NA,NA,NA,FALSE,FALSE,8,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","938426240096141314",2017-12-06 15:13:45,"65717080","HCEDA","On location for the groundbreaking of the new Capital Senior Housing / Arbor Terrace facility in Maple Lawn #HoCoMD https://t.co/2eLBRrfr83","Twitter for iPhone",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/dea1eac2d7ef8878.json","Maryland","Maryland, USA","admin","United States","US"
"312","938423893680971776",2017-12-06 15:04:25,"928674169","AlehouseCol","The talented @Erniefowlerlive will be performing #livemusic this Friday at 8:30 PM #HoCoMD https://t.co/3SllsKSZwt","TweetDeck",NA,NA,NA,FALSE,FALSE,0,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","938423416541138944",2017-12-06 15:02:32,"707050415032893441","mygynaee","Help support HCGH meet #hocomd’s growing &amp; aging demands. Join us for next week's county hearing. We're asking for $5M next year to help pay for quality of care enhancements &amp; $3M/year to continuously provide better care as the community grows. Watch the… https://t.co/isS947LpLY","IFTTT",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","938423177428045824",2017-12-06 15:01:35,"266017902","ATRIANGLELEGACY","Triangle Legacy offers Water Damage Repair in #ColumbiaMD: https://t.co/6ywu3Abdvv
#WaterDamageRepair","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","938422809398738944",2017-12-06 15:00:07,"19661811","HopkinsHowardC","Help support HCGH meet #hocomd’s growing &amp; aging demands. Join us for next week's county hearing. We're asking for $5M next year to help pay for quality of care enhancements &amp; $3M/year to continuously provide better care as the community grows. Watch the video to learn more. https://t.co/ecnGmedYNN","Hootsuite",NA,NA,NA,FALSE,FALSE,1,2,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","938418501236248577",2017-12-06 14:43:00,"1353165612","DanielMedinger",".@MarylandConnect is hosting an enrollment event 12/9 10am-2pm, #HoCoMd Health Dept., 8930 Stanford Blvd., Columbia for free, in-person help signing up for health insurance under the #ACA @HealthCareGov before 12/15 deadline. More info: https://t.co/EKfygl8Sgo","Twitter Web Client",NA,NA,NA,FALSE,FALSE,3,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","938417194924433408",2017-12-06 14:37:48,"1624447537","LauraShovan","#HoCoMd friends -- local author book fair at @BNEllicottCity! Games, workshops, and authors wrestling with gift-wrap. <f0><U+009F><U+008E><U+0081><f0><U+009F><U+0093><U+009A> https://t.co/7yHffB0MUA","Twitter Web Client",NA,NA,NA,TRUE,FALSE,2,3,"en","938415148498374656","Join us for our Book Fair Kickoff event at @BNEllicottCity on December 13 from 5-8 p.m! @LauraShovan @Leigh_Goff @kathys_quill @vbartles https://t.co/KBKwQBFgV1",NA,NA,NA,NA,NA,NA,NA,NA
"318","938413949426466816",2017-12-06 14:24:55,"935429406","HCPDNews","Join the #HoCoPolice Community Outreach Division for coffee and conversation TOMORROW at @HoCoRec's North Laurel Community Center, 10-12! As always, coffee and conversation will be on the house! https://t.co/OyQN6h1Bu9","Twitter Web Client",NA,NA,NA,FALSE,FALSE,5,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","938412361706344448",2017-12-06 14:18:36,"44898703","HoCoChamber","Last chance to REGISTER for Active Assailant Training tomorrow morning! Take the time to educate yourself about how to keep you, your employees and your clients safe in an emergency! https://t.co/8DN26njMXJ #HoCoMd https://t.co/RdKweC62eh","Twitter Web Client",NA,NA,NA,FALSE,FALSE,1,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","938409026366377984",2017-12-06 14:05:21,"130555211","scottesoftware","We provide affordable local solution for all of your Technology needs https://t.co/e6j74qRva5 
#Technology #HoCoMD https://t.co/QOLlzvPqmK","Hootsuite",NA,NA,NA,FALSE,FALSE,1,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","938407583064514561",2017-12-06 13:59:37,"924757717864022018","glosstudio","Color melting is SO sexy and chic! Let us customize the perfect complimentary color to your skin tone and personal style! #balayage #hocomd #brunettebeauty #dmvhair #glosshairstudio #hairstyle #bobhaircut https://t.co/m8lh9dylHV","Twitter for iPhone",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","938403017556185093",2017-12-06 13:41:28,"847807825","UUColumbia","WORKSHOP #Mindfulness 12/3 11:30am-1pm Learn relaxation skills &amp; discuss coping with holiday stress. Thank you @SheppardPratt for sponsoring! #UUSunday #HoCoMD #MentalHealth https://t.co/3Vz3tcr0eK","Buffer",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","938401650754154496",2017-12-06 13:36:02,"266017902","ATRIANGLELEGACY","Triangle Legacy offers Water Damage Repair in #ColumbiaMD: https://t.co/6ywu3Abdvv
#WaterDamageRepair https://t.co/YOOEaj3VzL","Twitter Web Client",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","938400909461204993",2017-12-06 13:33:06,"161698693","HoCoGov","@HoCoGovExec announced today that #HoCoMD residents have taken advantage of more than $2.2 million in new @HoCoGov tax credits since July 1. To read more &amp; learn if you qualify, visit https://t.co/ajRB7bxE6d.","TweetDeck",NA,"3187516635","HoCoGovExec",FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","938400091647422465",2017-12-06 13:29:51,"17410438","HoCoBlogs","RT @Treadstone71LLC: Crawl, walk, run Cyber Intelligence Training - sign up #columbiamd #nsagov #thefort Discounts end December 8 - 4 days…","Hootsuite",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938123375704268800","Crawl, walk, run Cyber Intelligence Training - sign up #columbiamd #nsagov #thefort Discounts end December 8 - 4 days left - https://t.co/9STiqbkemh",NA,NA,NA,NA,NA,NA
"326","938400049884794880",2017-12-06 13:29:41,"17410438","HoCoBlogs","RT @iankennedy7: Construction on the new cover for #ColumbiaMD’s bike/ped bridge over U.S 29 is coming along! Can’t wait to see it finished…","Hootsuite",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"938138286261964800","Construction on the new cover for #ColumbiaMD’s bike/ped bridge over U.S 29 is coming along! Can’t wait to see it finished and re-opened. #awesomecolumbia #hocomd https://t.co/FBIFnHeEuq",NA,NA,NA,NA,NA,NA
"327","938399991156101122",2017-12-06 13:29:27,"17410438","HoCoBlogs","RT @HoCoGov: Join #HoCoPolice this Thurs, 12/7 #HoCoMd for its final @CoffeewithaCop of 2017. Come meet face-to-face w/ officers from 10 am…","Hootsuite",NA,NA,NA,FALSE,TRUE,0,7,"en",NA,NA,"938038966271533056","Join #HoCoPolice this Thurs, 12/7 #HoCoMd for its final @CoffeewithaCop of 2017. Come meet face-to-face w/ officers from 10 am to noon at @HoCoRec N Laurel Comm Ctr to discuss issues, ask ?s &amp; build relationships. As always, coffee &amp; convo are on the house! https://t.co/XezvaskfPi",NA,NA,NA,NA,NA,NA
"328","938398742230831104",2017-12-06 13:24:29,"51094654","archoward","#ArcHoward excited to partner with @HCASociety &amp; @ServiceCoord to host 2017 Legislative Breakfast-Highlighting issues for 2018 Legislative session for those with #disabilities #HoCoMd #advocacymatters","Twitter for Android",NA,NA,NA,FALSE,FALSE,0,1,"en",NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/07d9f61dfd488000.json","The Hawthorn Center","The Hawthorn Center","poi","United States","US"
"329","938396865724284928",2017-12-06 13:17:02,"847807825","UUColumbia","Dec 10 4-5pm Mark Your Calendar -- 2nd Sunday monthly for our #BlackLivesMatter vigil. We will hold vigil until Black Lives Matter in #HoCoMD &amp; beyond. https://t.co/jaoKfjHtG0 #UUSunday https://t.co/RkwzQUC59T","Buffer",NA,NA,NA,FALSE,FALSE,2,3,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","938390405581766656",2017-12-06 12:51:21,"562071938","HCDFRS","(2/2) This #training will be taking place over the next three Wednesdays and is part of our annual recertification for Structural Collapse Rescue Technicians. #Columbia #HoCoMD https://t.co/bxftrfyBG2","Twitter Web Client",NA,NA,NA,FALSE,FALSE,4,3,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","938383043819122688",2017-12-06 12:22:06,"842489552119959554","Morrison_Chiro","Sweet solution. <f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082> #gingerbreadman #kneepain #Chiropractic #hocomd https://t.co/JhqJzNDqQH","Buffer",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","938366552176582656",2017-12-06 11:16:34,"14810569","macsmom","“Mom Takes Over” https://t.co/0CYm1u7BHd Village Green/Town² #hocomusic @rhhs_choirs #hocoschools #hocomd","Twitter for iPad",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","938366033169190913",2017-12-06 11:14:30,"1561109814","3HoseAndHatchet","#Santa is coming! #HoCoMd #HoCoHolidays https://t.co/b65JE6EjWC","Twitter for iPhone",NA,NA,NA,FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","938246448335982592",2017-12-06 03:19:19,"2511567444","Charles08950590","Columbia Mall's Poinsettia Tree this year vs. last year.
A lot of people are missing the fountain.

#themallincolumbia #columbiamall #columbiamd
#hocomd #columbiamd #MD #poinsettia #Poinsettias #holidaytree
#holiday https://t.co/iWUmSyy1VQ","Twitter Web Client",NA,NA,NA,FALSE,FALSE,6,4,"en",NA,NA,NA,NA,"https://api.twitter.com/1.1/geo/id/dea1eac2d7ef8878.json","Maryland","Maryland, USA","admin","United States","US"
"335","938234440454688769",2017-12-06 02:31:36,"126919067","lilyhax","RT @HoCoGov: Join #HoCoPolice this Thurs, 12/7 #HoCoMd for its final @CoffeewithaCop of 2017. Come meet face-to-face w/ officers from 10 am…","Twitter Web Client",NA,NA,NA,FALSE,TRUE,0,7,"en",NA,NA,"938038966271533056","Join #HoCoPolice this Thurs, 12/7 #HoCoMd for its final @CoffeewithaCop of 2017. Come meet face-to-face w/ officers from 10 am to noon at @HoCoRec N Laurel Comm Ctr to discuss issues, ask ?s &amp; build relationships. As always, coffee &amp; convo are on the house! https://t.co/XezvaskfPi",NA,NA,NA,NA,NA,NA
"336","938218236285472768",2017-12-06 01:27:13,"901803960863993856","Alt_HoCoSchools","@HCEDA You did notice, you listed #HoCoScools in order of income? #HoCoSegregation #HoCoMD","Twitter for iPhone","938074284500701184","65717080","HCEDA",FALSE,FALSE,1,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","938214034427600902",2017-12-06 01:10:31,"16098812","sromack","RT @iankennedy7: Construction on the new cover for #ColumbiaMD’s bike/ped bridge over U.S 29 is coming along! Can’t wait to see it finished…","Twitter for Android",NA,NA,NA,FALSE,TRUE,0,3,"en",NA,NA,"938138286261964800","Construction on the new cover for #ColumbiaMD’s bike/ped bridge over U.S 29 is coming along! Can’t wait to see it finished and re-opened. #awesomecolumbia #hocomd https://t.co/FBIFnHeEuq",NA,NA,NA,NA,NA,NA
"338","938204106463891462",2017-12-06 00:31:04,"1668048770","GregBJennings","RT @MissZippy1: The runners here in #hocomd look forward to its reopening, too! https://t.co/Ptmweg4xvO","Twitter for iPhone",NA,NA,NA,FALSE,TRUE,0,1,"en",NA,NA,"938138558757527552","The runners here in #hocomd look forward to its reopening, too! https://t.co/Ptmweg4xvO",NA,NA,NA,NA,NA,NA
"339","938196510579286022",2017-12-06 00:00:53,"21483809","Treadstone71LLC","Counter Intelligence, Target Centric OSINT, Analysis #training - #columbiamd #nsagov #nsa #annapolisjunction #threatintelligence https://t.co/uOS7lk1EIO","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","938196287261773824",2017-12-06 00:00:00,"928674169","AlehouseCol","Delicious food, great drinks and plenty of space, what else do you need? Host your next event with us! Email events@alehousecolumbia.com to inquire #HoCoMD https://t.co/PdRF7YmbOW","TweetDeck",NA,NA,NA,FALSE,FALSE,1,1,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","938180064344182785",2017-12-05 22:55:32,"91321290","PaversWallsMD","Did this #patio 3 years ago. Added two step lights and two tree down lights to it today. #LandscapeLighting #LowVoltageLighting #PatioBuilderMD #Baltimore #HoCoMD #Annapolis https://t.co/B6dDKVmbdt","Twitter Web Client",NA,NA,NA,FALSE,FALSE,7,3,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","938174930029613057",2017-12-05 22:35:08,"847807825","UUColumbia","WORKSHOP #Mindfulness 12/3 11:30am-1pm Learn relaxation skills &amp; discuss coping with holiday stress. Thank you @SheppardPratt for sponsoring! #UUSunday #HoCoMD #MentalHealth https://t.co/YAhOgdFACT","Buffer",NA,NA,NA,FALSE,FALSE,2,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","938156075400024064",2017-12-05 21:20:13,"21483809","Treadstone71LLC","Traditional tradecraft SIGNUP #blackfriday #ColumbiaMD #annapolisjunction #nsagov Discounts end December 8 - 4 days left - https://t.co/HiyhQypAph","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","938154789334077440",2017-12-05 21:15:06,"23874741","NottinghamsMD","Happy Taco Tuesday!!! 9pm-Close $2 Chicken or Beef Tacos 
50% Off ALL tequila shots! $4 Dos Equis Lager, Corona &amp; Corona Light
#HoCoMD https://t.co/Un9yA7NdLq","Hootsuite",NA,NA,NA,FALSE,FALSE,0,0,"en",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
